object_id,utility_id,company_name,utility_type,electric_type,service_class,shape_area,shape_length
696,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,103657593.04705386,55436.671422383166
697,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,836046.11665183,4803.183296902883
698,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,188237261.62956718,105877.54493705578
699,2300.0,Jackson Energy Cooperative,200,Multi-Service A,Multi-Service A Jackson Energy Cooperative,25974553.271030854,22898.141785212858
700,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,22125161.187945556,28502.64718998331
701,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,2072956.7132648414,5850.605593667745
702,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,736055.4527414034,3787.735298629333
703,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,351062.49710801453,2804.97058670684
704,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,281321.959421138,2089.973393144728
705,2300.0,Jackson Energy Cooperative,200,Multi-Service A,Multi-Service A Jackson Energy Cooperative,152846583.6659456,79400.04774703864
706,1300.0,"Cumberland Valley Electric, Inc.",200,RECC,"RECC Cumberland Valley Electric, Inc.",7406913363.450237,801912.3105774608
707,0.0,Paducah Power System,0,Municipal,Municipal,1321950056.7798343,367033.392250708
708,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,1058102.8487885348,4065.2576702676174
709,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,3009322.46452203,7065.579137234205
710,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,744364.5001955305,3415.183661796803
711,0.0,Princeton Electric Plant Board,0,Municipal,Municipal,983337852.4082646,156373.60149212915
712,3100.0,South Kentucky R.E.C.C.,200,RECC,RECC South Kentucky R.E.C.C.,32259.862307917163,674.2388238148413
713,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,4737743.047931751,11883.75003966556
714,3100.0,South Kentucky R.E.C.C.,200,RECC,RECC South Kentucky R.E.C.C.,47334.02502036477,829.4990341239577
715,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,1357265.5107763282,8087.118808976706
716,2300.0,Jackson Energy Cooperative,200,RECC,RECC Jackson Energy Cooperative,7460022.824681113,10890.616023502607
717,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,42837772.99880781,29258.06128857442
718,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,2254640.4570051325,6257.525432466905
719,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,5890231.268897857,10071.657415773881
720,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,65844414.649543695,56688.63771563974
721,2300.0,Jackson Energy Cooperative,200,RECC,RECC Jackson Energy Cooperative,2347700.044962553,6407.127919770981
722,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,65978100.432863794,47510.84472198901
723,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,6432446.767221248,11799.663620515115
724,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,367723044.00930965,120067.86428125417
725,2000100.0,Kenergy Corp,200,RECC,RECC Kenergy Corp,27217.788340010615,870.5123521285108
726,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,436644919.2727416,164403.1064692271
727,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,49805063.172589704,28603.011971238204
728,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,1579716357.3188412,570487.6710773109
729,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,14866035.053785367,32018.82023750481
730,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,2294773991.7112727,693267.8327172011
731,2300.0,Jackson Energy Cooperative,200,Multi-Service A,Multi-Service A Jackson Energy Cooperative,682671942.9826937,151109.19712006298
732,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,944996519.0510578,152448.47303751225
733,2300.0,Jackson Energy Cooperative,200,Multi-Service A,Multi-Service A Jackson Energy Cooperative,70034040.48918906,42284.490614974005
734,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,3196724.890173504,8842.255893547008
735,2000100.0,Kenergy Corp,200,RECC,RECC Kenergy Corp,2320399993.100416,252725.9242923478
736,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,2819972.3723612987,7453.222964473105
737,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,70184186.71068935,49316.507496321676
738,3200.0,Taylor County R.E.C.C.,200,RECC,RECC Taylor County R.E.C.C.,95486791.00719778,42712.64349952608
739,3200.0,Taylor County R.E.C.C.,200,RECC,RECC Taylor County R.E.C.C.,3388690.0308085727,8230.720547206327
740,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,140046984.20908907,80485.50389053755
741,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,28751739.30271931,29761.971860560683
742,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,5947926.762207965,13392.829097806327
743,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,5844157.699942308,10300.032933044027
744,2400.0,Jackson Purchase Energy Corporation,200,RECC,RECC Jackson Purchase Energy Corporation,3618896210.72277,353279.5428659904
745,0.0,Pennyrile RECC,0,TVA,TVA Pennyrile RECC,67948844635.19183,1739052.3062822367
746,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,3768939.6387076033,8329.211819672055
747,1500.0,Farmers R.E.C.C.,200,RECC,RECC Farmers R.E.C.C.,1955114.9943803686,6002.609819269376
748,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,465210544.84863406,279168.1342806001
749,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,7180191.558789147,13315.864424268231
750,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,456463.5996950891,2565.2854571765906
751,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,3649729.7558135665,9807.873908250938
752,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,47071.94459875062,943.7456683533082
753,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,37090127.28585053,37639.41981479454
754,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,4756339.789090481,10565.71795692001
755,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,74150.66258051882,1077.8038408582806
756,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,104262.05527855914,1227.7015363392509
757,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,1668950.1259780957,5147.934861459177
758,3200.0,Taylor County R.E.C.C.,200,RECC,RECC Taylor County R.E.C.C.,2892985.089021273,7998.2794132117015
759,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,143347.97794548454,1515.731670527508
760,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,34443.646189983025,781.1224596679007
761,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,38901.289946155106,812.753898180164
762,2000100.0,Kenergy Corp,200,RECC,RECC Kenergy Corp,1076272598.258293,191265.32492636866
763,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,981724.9450882137,3934.083199709214
764,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,5903220.479962927,10785.958641198049
765,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,241926.3698065686,1963.725122148748
766,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,137157957.29152375,89533.0887264134
767,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,7001594.601793608,16849.632437183172
768,1500.0,Farmers R.E.C.C.,200,RECC,RECC Farmers R.E.C.C.,332685.2141399578,2364.0839873222126
769,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,3417644408.4244843,664159.7806546724
770,1500.0,Farmers R.E.C.C.,200,RECC,RECC Farmers R.E.C.C.,325516.159369478,2336.01326661997
771,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,524689229.28523123,176246.1067104088
772,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,58941360.30732422,53104.4168530642
773,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,535443845.8139247,167791.77426875924
774,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,159720933.6573165,54421.329264699816
775,0.0,Providence Electric & Gas Dept.,0,Municipal,Municipal,85107271.09660149,32703.465577574443
776,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,48616234.52096645,47626.846288529276
777,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,49541297.537011065,55096.13838705541
778,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,152349759.9478399,89075.39034984697
779,0.0,Madisonville Municipal Light & Power,0,Municipal,Municipal,558887974.0773903,179987.7853544779
780,1500.0,Farmers R.E.C.C.,200,RECC,RECC Farmers R.E.C.C.,28934838247.931923,2307634.981891459
781,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,61014699.95965651,34447.34493295639
782,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,5577350.507344031,9121.267355966109
783,2400.0,Jackson Purchase Energy Corporation,200,RECC,RECC Jackson Purchase Energy Corporation,21708776016.565018,1665379.4810142505
784,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,37072308.50767701,27420.916837115223
785,2000100.0,Kenergy Corp,200,RECC,RECC Kenergy Corp,244867778.8498454,88059.46599307643
786,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,318145.75969529466,2089.5372552214517
787,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,1754537.5941272615,5207.012426479741
788,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,245608969.95413798,149498.73407173963
789,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,137875.41510229878,1622.1612853502704
790,3200.0,Taylor County R.E.C.C.,200,RECC,RECC Taylor County R.E.C.C.,28900030379.919266,1670030.0483138778
791,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,7864411.588165518,13189.613756916568
792,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,124776279.91019168,102836.7009675183
793,2700.0,Nolin R.E.C.C.,200,RECC,RECC Nolin R.E.C.C.,21894249.175070565,18867.068688947733
794,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,8003539.388825458,12236.31805060479
795,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,215784104.0152622,94759.81243301954
796,1000.0,Big Sandy R.E.C.C.,200,RECC,RECC Big Sandy R.E.C.C.,118460822.22479282,56960.48643015291
797,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,661708226.8843327,222279.48163905903
798,300.0,Kentucky Power Company,100,Investor Owned,Investor Owned Kentucky Power Company,5037810139.402302,1055759.5008138048
799,2000100.0,Kenergy Corp,200,RECC,RECC Kenergy Corp,74131475499.99142,4148344.602110777
800,2600.0,Meade County R.E.C.C.,200,RECC,RECC Meade County R.E.C.C.,465687727.4236457,124706.63096039848
801,2600.0,Meade County R.E.C.C.,200,RECC,RECC Meade County R.E.C.C.,30825605.76473376,21977.740142298906
802,500.0,Louisville Gas and Electric Company,100,Investor Owned,Investor Owned Louisville Gas and Electric Company,34939614.21242367,28303.51056810625
803,1200.0,"Clark Energy Cooperative, Inc.",200,RECC,"RECC Clark Energy Cooperative, Inc.",653755194.8260942,154664.35848173033
804,500.0,Louisville Gas and Electric Company,100,Investor Owned,Investor Owned Louisville Gas and Electric Company,9231790.499423586,16350.47955033336
805,1000.0,Big Sandy R.E.C.C.,200,RECC,RECC Big Sandy R.E.C.C.,12840247838.423708,1762396.447614682
806,2500.0,Licking Valley R.E.C.C.,200,RECC,RECC Licking Valley R.E.C.C.,28965179183.159954,1826426.957032917
807,2900.0,Salt River Electric Cooperative,200,RECC,RECC Salt River Electric Cooperative,26807437129.953938,2192801.9621964945
808,2000200.0,Blue Grass Energy Cooperative Corp.,200,RECC,RECC Blue Grass Energy Cooperative Corp.,11536018614.866959,1250022.7431182824
809,1200.0,"Clark Energy Cooperative, Inc.",200,RECC,"RECC Clark Energy Cooperative, Inc.",21682516954.14513,1302025.1164512231
810,0.0,Frankfort Electric and Water Plant,0,Municipal,Municipal,1673547533.3168378,433737.691888425
811,3000.0,"Shelby Energy Cooperative, Inc.",200,RECC,"RECC Shelby Energy Cooperative, Inc.",805540722.220593,194716.164490521
812,3000.0,"Shelby Energy Cooperative, Inc.",200,RECC,"RECC Shelby Energy Cooperative, Inc.",248321409.55846503,97562.12096519105
813,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,798574988.5010124,261253.61159861393
814,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,120415500.35242578,93201.88803101884
815,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,20703611582.346123,1654560.211427549
816,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,383272124.86989075,207217.05738308717
817,2000200.0,Blue Grass Energy Cooperative Corp.,200,RECC,RECC Blue Grass Energy Cooperative Corp.,297877.1831504594,2031.3491930532957
818,2300.0,Jackson Energy Cooperative,200,Multi-Service A,Multi-Service A Jackson Energy Cooperative,200360540.232291,108751.22822709152
819,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,79130441.1671567,38866.508963574495
820,0.0,Warren RECC,0,TVA,TVA Warren RECC,61042973862.58575,2414739.777962323
821,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,433860398.32243377,187716.21665328587
822,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,588740239.2988349,211819.77183150075
823,0.0,Berea City Utilities,0,Municipal,Municipal,408691020.69105995,124650.28706050444
824,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,23200732.18262329,22469.250745205074
825,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,12664356.881769583,17664.254969109516
826,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,825952992.2814689,307468.9060574157
827,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,143985222.08290574,56374.426825643044
828,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,78715808.26692404,39300.40030939147
829,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,104227730.20826373,62250.08666457097
830,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,247459183.49643698,94340.46247089434
831,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,22382738.78255141,18101.424943414433
832,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,167350936.60513094,82336.28007137557
833,300.0,Kentucky Power Company,100,Investor Owned,Investor Owned Kentucky Power Company,91409884.07771845,46986.490024860825
834,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,2264551.223571464,6594.325679352636
835,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,444746.7818757265,2513.2377008920466
836,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,77889554.09734717,49756.305429489905
837,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,4670113.850309882,12622.146451186967
838,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,5879496.607933344,10394.61940452626
839,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,824899.1031344382,3374.9255491730305
840,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,789993.3330603107,3411.340596936966
841,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,20158544.306730364,20755.69352385015
842,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,21873803.39637283,20026.672176008553
843,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,76263056.25753696,45498.829723421644
844,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,277980510.83376104,134418.1080643342
845,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,22680792.52070685,19079.99749219808
846,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,44172086.94269518,35395.57180667719
847,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,251267634.22632912,172336.99107866606
848,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,147891485.34218088,67780.03222679446
849,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,242853270.58021054,112234.80556119932
850,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,417304052.99572384,197236.34572239098
851,2000200.0,Blue Grass Energy Cooperative Corp.,200,RECC,RECC Blue Grass Energy Cooperative Corp.,3895023286.4702067,623776.9273738103
852,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,1081516.5976824362,4668.203986754599
853,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,270121533.33855754,136492.1064373424
854,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,106442815.0710603,51795.11060493717
855,2200.0,Inter-County Energy Cooperative,200,RECC,RECC Inter-County Energy Cooperative,32605225988.690174,2961477.8580633285
856,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,13984460.810544474,16274.999577657956
857,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,4398902.968688128,8462.046630333125
858,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,21246100.18445109,23349.25561183737
859,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,8843850.828863628,11873.801983422918
860,0.0,Owensboro Municipal Utilities,0,Municipal,Municipal,654255570.6098374,133634.32597529897
861,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,10476740.507763091,16337.518275977187
862,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,4572540.331477451,8454.55625193276
863,2900.0,Salt River Electric Cooperative,200,RECC,RECC Salt River Electric Cooperative,222629967.51800707,74468.91645424071
864,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,49241922.754357755,41023.78211407867
865,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,18407415.48124917,18147.477426577098
866,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,2125871371.6862774,604621.654598385
867,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,246851875.8443186,137379.62407056827
868,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,133718149.21835919,78954.09651118028
869,2200.0,Inter-County Energy Cooperative,200,RECC,RECC Inter-County Energy Cooperative,356955528.5170191,140427.98058154155
870,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,48511988.72115961,50983.007629813495
871,0.0,Bardstown Municipal Electric Light &,0,Municipal,Municipal,158520051.09484622,69111.02443571022
872,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,918355615.4011391,363617.41947589937
873,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,109225872.60170619,84928.00836247782
874,1200.0,"Clark Energy Cooperative, Inc.",200,RECC,"RECC Clark Energy Cooperative, Inc.",205761643.610808,78635.98993122952
875,2300.0,Jackson Energy Cooperative,200,RECC,RECC Jackson Energy Cooperative,57019590126.26828,3263793.377678645
876,2000200.0,Blue Grass Energy Cooperative Corp.,200,RECC,RECC Blue Grass Energy Cooperative Corp.,43326311.196925335,32248.537492997242
877,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,112586155.7166185,65508.881524164244
878,0.0,Nicholasville Municipal Electric Sys,0,Municipal,Municipal,85211747.09164494,56528.23862769431
879,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,407574225.2338873,192739.96203375614
880,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,43456583.4571322,28194.011551018666
881,1200.0,"Clark Energy Cooperative, Inc.",200,RECC,"RECC Clark Energy Cooperative, Inc.",76375675.74022849,39338.978339282556
882,2600.0,Meade County R.E.C.C.,200,RECC,RECC Meade County R.E.C.C.,26977662696.259457,1093418.0133596545
883,3000.0,"Shelby Energy Cooperative, Inc.",200,RECC,"RECC Shelby Energy Cooperative, Inc.",1852808866.6068397,267181.87695893645
884,3000.0,"Shelby Energy Cooperative, Inc.",200,RECC,"RECC Shelby Energy Cooperative, Inc.",353475189.1074294,106084.49051560156
885,2000200.0,Blue Grass Energy Cooperative Corp.,200,RECC,RECC Blue Grass Energy Cooperative Corp.,73359441.52159533,38031.10633382884
886,1200.0,"Clark Energy Cooperative, Inc.",200,RECC,"RECC Clark Energy Cooperative, Inc.",4834015508.186242,691817.9154435581
887,0.0,Paris Combined Utilities,0,Municipal,Municipal,59322132.96189615,60706.094162646215
888,0.0,Frankfort Electric and Water Plant,0,Municipal,Municipal,71212.47946765028,1096.2409374854803
889,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,1157152176.6060212,322110.23927986226
890,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,3034611765.645051,1162718.2051379762
891,0.0,Olive Hill Municipal Lighting and Ga,0,Municipal,Municipal,127895769.21062684,62171.77524927968
892,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,757986805.877425,279059.28854300105
893,3000.0,"Shelby Energy Cooperative, Inc.",200,RECC,"RECC Shelby Energy Cooperative, Inc.",2469602171.496889,504780.68892742466
894,2000200.0,Blue Grass Energy Cooperative Corp.,200,RECC,RECC Blue Grass Energy Cooperative Corp.,2097057276.906622,325859.4906311503
895,2000200.0,Blue Grass Energy Cooperative Corp.,200,RECC,RECC Blue Grass Energy Cooperative Corp.,62608536.43562298,38298.11483831219
896,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,909821991.2105097,209047.1812384652
897,300.0,Kentucky Power Company,100,Investor Owned,Investor Owned Kentucky Power Company,3868423640.9833875,547077.3957695396
898,3000.0,"Shelby Energy Cooperative, Inc.",200,RECC,"RECC Shelby Energy Cooperative, Inc.",3508035578.374797,570720.8158139349
899,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,1642559815.2129536,595731.232399681
900,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,1057766159.9430753,412948.1518594
901,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,78895017.86624391,41619.95441795958
902,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,36489257.04464683,31983.691044741634
903,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,438201541.20660466,267697.3217235113
904,1600.0,Fleming-Mason Energy Cooperative,200,RECC,RECC Fleming-Mason Energy Cooperative,275749406.27986693,100112.13157186421
905,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,390072948.6595892,173518.78860454852
906,2800.0,"Owen Electric Cooperative, Inc.",200,RECC,"RECC Owen Electric Cooperative, Inc.",108845770.80957703,63668.95723695376
907,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,201071749.8959332,106070.07881572771
908,0.0,Vanceburg Electric & Gas Systems,0,Municipal,Municipal,160444057.18204415,46464.97695379095
909,0.0,Williamstown Utility Commission,0,Municipal,Municipal,247678758.6514966,124291.45435404815
910,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,2011397679.4513605,599802.2664981381
911,0.0,Falmouth City Utilities,0,Municipal,Municipal,44730881.160580896,23709.05102489705
912,1600.0,Fleming-Mason Energy Cooperative,200,RECC,RECC Fleming-Mason Energy Cooperative,36493687384.21482,1976869.650354216
913,2800.0,"Owen Electric Cooperative, Inc.",200,RECC,"RECC Owen Electric Cooperative, Inc.",66157.17553204225,930.8312846112992
914,1800.0,Grayson R.E.C.C.,200,RECC,RECC Grayson R.E.C.C.,25061978447.5708,1694501.2146106877
915,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,1407739.2090945821,4224.407610135897
916,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,302051.2468947944,1959.5188555132922
917,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,2705196407.696415,1032005.6611716184
918,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,288399.27567037306,2323.1228496598524
919,1600.0,Fleming-Mason Energy Cooperative,200,RECC,RECC Fleming-Mason Energy Cooperative,1042392919.3607218,186631.51660590377
920,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,3241451.3038344127,7565.598693326616
921,300.0,Kentucky Power Company,100,Investor Owned,Investor Owned Kentucky Power Company,96450193507.84402,3894677.271504355
922,1600.0,Fleming-Mason Energy Cooperative,200,RECC,RECC Fleming-Mason Energy Cooperative,226963074.93475133,76352.84685101328
923,2000200.0,Blue Grass Energy Cooperative Corp.,200,RECC,RECC Blue Grass Energy Cooperative Corp.,21723473238.554226,1989121.882280366
924,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,2591939643.5185094,661229.210577338
